rev1	XM_023790310.1
LOC111855520	XR_002840911.1
LOC111855523	XR_002840912.1
matn3	XR_002840913.1
pdss2	XR_002840914.1
LOC111855541	XR_002840915.1
LOC111855549	XR_002840916.1
LOC111855549	XR_002840917.1
LOC111855550	XR_002840918.1
LOC111855551	XR_002840919.1
LOC111855551	XR_002840920.1
LOC111855551	XR_002840921.1
LOC111855570	XR_002840922.1
LOC111855577	XR_002840923.1
LOC111855578	XR_002840924.1
LOC111855579	XR_002840925.1
LOC111855589	XR_002840926.1
LOC111855589	XR_002840927.1
LOC111855592	XR_002840928.1
LOC111855592	XR_002840929.1
LOC111855595	XR_002840930.1
LOC111855594	XR_002840931.1
LOC111855600	XR_002840932.1
LOC111855602	XR_002840933.1
LOC111855606	XR_002840934.1
LOC111855622	XR_002840935.1
LOC111855625	XR_002840936.1
LOC111855628	XR_002840937.1
LOC111855628	XR_002840938.1
LOC111855630	XR_002840939.1
LOC111855631	XR_002840940.1
LOC111855632	XR_002840941.1
LOC111855636	XR_002840942.1
LOC111855636	XR_002840943.1
LOC111855649	XR_002840944.1
LOC111855626	XR_002840945.1
LOC111855653	XR_002840946.1
LOC111855654	XR_002840947.1
LOC111855661	XR_002840948.1
LOC111855667	XR_002840949.1
LOC111855678	XR_002840950.1
LOC111855681	XR_002840951.1
LOC111855683	XR_002840952.1
LOC111855671	XR_002840953.1
LOC111855696	XR_002840954.1
LOC111855730	XR_002840955.1
picalm	XR_002840956.1
picalm	XR_002840957.1
LOC111855753	XR_002840958.1
LOC111855756	XR_002840959.1
LOC111855763	XR_002840960.1
LOC111855764	XR_002840961.1
LOC111855782	XR_002840962.1
LOC111855785	XR_002840963.1
LOC111855803	XR_002840964.1
LOC111855804	XR_002840965.1
LOC111855807	XR_002840966.1
LOC111855824	XR_002840967.1
wdr6	XR_002840968.1
wdr6	XR_002840969.1
wdr6	XR_002840970.1
wdr6	XR_002840971.1
wdr6	XR_002840972.1
wdr6	XR_002840973.1
dalrd3	XR_002840974.1
LOC111855863	XR_002840975.1
LOC111855864	XR_002840976.1
LOC111855864	XR_002840977.1
LOC111855865	XR_002840978.1
LOC111855866	XR_002840979.1
LOC111855867	XR_002840980.1
LOC111855868	XR_002840981.1
LOC111855868	XR_002840982.1
LOC111855869	XR_002840983.1
LOC111855873	XR_002840984.1
LOC111855873	XR_002840985.1
LOC111855876	XR_002840986.1
LOC111855877	XR_002840987.1
LOC111855878	XR_002840988.1
LOC111855879	XR_002840989.1
LOC111855881	XR_002840990.1
LOC111855883	XR_002840991.1
LOC111855884	XR_002840992.1
LOC111855899	XR_002840993.1
LOC111855907	XR_002840994.1
LOC111855910	XR_002840995.1
LOC111855914	XR_002840996.1
stac2	XR_002840997.1
LOC111855920	XR_002840998.1
LOC111855932	XR_002840999.1
LOC111855940	XR_002841000.1
LOC111855941	XR_002841001.1
LOC111855947	XR_002841002.1
LOC111855947	XR_002841003.1
LOC111855948	XR_002841004.1
LOC111855948	XR_002841005.1
LOC111855948	XR_002841006.1
LOC111855948	XR_002841007.1
LOC111855957	XR_002841008.1
LOC111855958	XR_002841009.1
LOC111855984	XR_002841010.1
LOC111855984	XR_002841011.1
LOC111855985	XR_002841012.1
ttc25	XR_002841013.1
LOC111855991	XR_002841014.1
LOC111855994	XR_002841015.1
LOC111856020	XR_002841016.1
LOC111856021	XR_002841017.1
LOC111856021	XR_002841018.1
LOC111856021	XR_002841019.1
LOC111856033	XR_002841020.1
LOC111856037	XR_002841021.1
LOC111856037	XR_002841022.1
LOC111856043	XR_002841023.1
LOC111856043	XR_002841024.1
LOC111856043	XR_002841025.1
LOC111856044	XR_002841026.1
LOC111856045	XR_002841027.1
LOC111856048	XR_002841028.1
LOC111856048	XR_002841029.1
LOC111856048	XR_002841030.1
LOC111856048	XR_002841031.1
LOC111856049	XR_002841032.1
LOC111856049	XR_002841033.1
LOC111856049	XR_002841034.1
LOC111856052	XR_002841035.1
LOC111856053	XR_002841036.1
LOC111856057	XR_002841037.1
LOC111856057	XR_002841038.1
LOC111856057	XR_002841039.1
LOC111856065	XR_002841040.1
LOC111856065	XR_002841041.1
LOC111856065	XR_002841042.1
adam11	XR_002841043.1
tubg1	XR_002841044.1
LOC111856081	XR_002841045.1
LOC111856095	XR_002841046.1
pnmt	XR_002841047.1
LOC111856100	XR_002841048.1
LOC111856100	XR_002841049.1
LOC111856101	XR_002841050.1
LOC111856101	XR_002841051.1
LOC111856102	XR_002841052.1
LOC111856102	XR_002841053.1
LOC111856104	XR_002841054.1
LOC111856104	XR_002841055.1
LOC111856118	XR_002841056.1
LOC111856124	XR_002841057.1
usp11	XR_002841058.1
LOC111856133	XR_002841059.1
LOC111856143	XR_002841060.1
LOC111856152	XR_002841061.1
LOC111856157	XR_002841062.1
LOC111856161	XR_002841063.1
LOC111856168	XR_002841064.1
LOC111856164	XR_002841065.1
LOC111856171	XR_002841066.1
LOC111856181	XR_002841067.1
LOC111856181	XR_002841068.1
LOC111856183	XR_002841069.1
LOC111856184	XR_002841070.1
LOC111856188	XR_002841071.1
LOC111856193	XR_002841072.1
LOC111856202	XR_002841073.1
LOC111856219	XR_002841074.1
LOC111856236	XR_002841075.1
LOC111856236	XR_002841076.1
LOC111856244	XR_002841077.1
LOC111856244	XR_002841078.1
LOC111856246	XR_002841079.1
LOC111856250	XR_002841080.1
LOC111856251	XR_002841081.1
LOC111856255	XR_002841082.1
nme7	XR_002841083.1
LOC111856264	XR_002841084.1
LOC111856268	XR_002841085.1
LOC111856269	XR_002841086.1
LOC111856271	XR_002841087.1
LOC111856272	XR_002841088.1
LOC111856280	XR_002841089.1
LOC111856292	XR_002841090.1
LOC111856296	XR_002841091.1
LOC111856297	XR_002841092.1
LOC111856298	XR_002841093.1
LOC111856302	XR_002841094.1
LOC111856308	XR_002841095.1
LOC111856309	XR_002841096.1
LOC111856307	XR_002841097.1
LOC111856316	XR_002841098.1
LOC111856318	XR_002841099.1
LOC111856319	XR_002841100.1
LOC111856322	XR_002841101.1
LOC111856340	XR_002841102.1
LOC111856358	XR_002841103.1
LOC111856360	XR_002841104.1
LOC111856360	XR_002841105.1
LOC111856361	XR_002841106.1
LOC111856361	XR_002841107.1
LOC111856363	XR_002841108.1
LOC111856363	XR_002841109.1
LOC111856367	XR_002841110.1
LOC111856378	XR_002841111.1
rmnd1	XR_002841112.1
LOC111856383	XR_002841113.1
LOC111856384	XR_002841114.1
mrps23	XR_002841115.1
mrps23	XR_002841116.1
LOC111856391	XR_002841117.1
LOC111856394	XR_002841118.1
LOC111856394	XR_002841119.1
LOC111856394	XR_002841120.1
LOC111856395	XR_002841121.1
LOC111856395	XR_002841122.1
LOC111856396	XR_002841123.1
rmnd1	XR_002841124.1
LOC111856397	XR_002841125.1
LOC111856398	XR_002841126.1
LOC111856399	XR_002841127.1
LOC111856399	XR_002841128.1
rmnd1	XR_002841129.1
LOC111856403	XR_002841130.1
rmnd1	XR_002841131.1
LOC111856406	XR_002841132.1
LOC111856411	XR_002841133.1
LOC111856412	XR_002841134.1
LOC111856413	XR_002841135.1
LOC111856421	XR_002841136.1
LOC111856425	XR_002841137.1
LOC111856432	XR_002841138.1
LOC111856432	XR_002841139.1
LOC111856436	XR_002841140.1
LOC111856436	XR_002841141.1
LOC111856434	XR_002841142.1
LOC111856460	XR_002841143.1
LOC111856461	XR_002841144.1
LOC111856480	XR_002841145.1
LOC111856483	XR_002841146.1
LOC111856481	XR_002841147.1
LOC111856481	XR_002841148.1
LOC111856481	XR_002841149.1
LOC111856493	XR_002841150.1
LOC111856493	XR_002841151.1
ccdc112	XR_002841152.1
LOC111856501	XR_002841153.1
LOC111856505	XR_002841154.1
LOC111856517	XR_002841155.1
LOC111856520	XR_002841156.1
LOC111856520	XR_002841157.1
idua	XR_002841158.1
LOC111856534	XR_002841159.1
LOC111856548	XR_002841160.1
LOC111856556	XR_002841161.1
LOC111856561	XR_002841162.1
LOC111856561	XR_002841163.1
LOC111856562	XR_002841164.1
ccser1	XR_002841165.1
ccser1	XR_002841166.1
ccser1	XR_002841167.1
LOC111856575	XR_002841168.1
LOC111856575	XR_002841169.1
cep120	XR_002841170.1
LOC111856600	XR_002841171.1
LOC111856605	XR_002841172.1
LOC111856611	XR_002841173.1
LOC111856612	XR_002841174.1
LOC111856615	XR_002841175.1
LOC111856618	XR_002841176.1
LOC111856623	XR_002841177.1
LOC111856625	XR_002841178.1
LOC111856633	XR_002841179.1
LOC111856636	XR_002841180.1
LOC111856638	XR_002841181.1
LOC111856639	XR_002841182.1
LOC111856647	XR_002841183.1
LOC111856656	XR_002841184.1
LOC111856657	XR_002841185.1
kcnc2	XR_002841186.1
LOC111856670	XR_002841187.1
LOC111856670	XR_002841188.1
LOC111856672	XR_002841189.1
LOC111856675	XR_002841190.1
LOC111856683	XR_002841191.1
LOC111856685	XR_002841192.1
LOC111856687	XR_002841193.1
LOC111856690	XR_002841194.1
LOC111856690	XR_002841195.1
LOC111856690	XR_002841196.1
LOC111856691	XR_002841197.1
LOC111856694	XR_002841198.1
LOC111856714	XR_002841199.1
LOC111856714	XR_002841200.1
LOC111856715	XR_002841201.1
LOC111856716	XR_002841202.1
LOC111856724	XR_002841203.1
LOC111856724	XR_002841204.1
LOC111856724	XR_002841205.1
LOC111856724	XR_002841206.1
LOC111856724	XR_002841207.1
LOC111856724	XR_002841208.1
LOC111856724	XR_002841209.1
LOC111856732	XR_002841210.1
LOC111856736	XR_002841211.1
LOC111856736	XR_002841212.1
LOC111856737	XR_002841213.1
LOC111856737	XR_002841214.1
LOC111856737	XR_002841215.1
mfsd11	XR_002841216.1
mfsd11	XR_002841217.1
srsf2	XR_002841218.1
LOC111856762	XR_002841219.1
cog1	XR_002841220.1
cog1	XR_002841221.1
LOC111856771	XR_002841222.1
LOC111856771	XR_002841223.1
LOC111856772	XR_002841224.1
recql5	XR_002841225.1
recql5	XR_002841226.1
LOC111856784	XR_002841227.1
LOC111856792	XR_002841228.1
LOC111856797	XR_002841229.1
LOC111856797	XR_002841230.1
LOC111856798	XR_002841231.1
LOC111856799	XR_002841232.1
LOC111856803	XR_002841233.1
LOC111856807	XR_002841234.1
LOC111856807	XR_002841235.1
LOC111856807	XR_002841236.1
LOC111856807	XR_002841237.1
LOC111856808	XR_002841238.1
LOC111856808	XR_002841239.1
c2cd3	XR_002841240.1
LOC111856827	XR_002841241.1
LOC111856847	XR_002841242.1
LOC111856852	XR_002841243.1
LOC111856857	XR_002841244.1
LOC111856861	XR_002841245.1
LOC111856861	XR_002841246.1
popdc2	XR_002841247.1
LOC111856872	XR_002841248.1
LOC111856874	XR_002841249.1
LOC111856875	XR_002841250.1
LOC111856876	XR_002841251.1
LOC111856879	XR_002841252.1
LOC111856885	XR_002841253.1
LOC111856892	XR_002841254.1
LOC111856901	XR_002841255.1
LOC111856901	XR_002841256.1
LOC111856901	XR_002841257.1
LOC111856905	XR_002841258.1
LOC111856906	XR_002841259.1
LOC111856912	XR_002841260.1
LOC111856912	XR_002841261.1
LOC111856912	XR_002841262.1
LOC111856923	XR_002841263.1
LOC111856924	XR_002841264.1
ccnq	XR_002841265.1
ccnq	XR_002841266.1
LOC111856955	XR_002841267.1
LOC111856955	XR_002841268.1
LOC111856955	XR_002841269.1
LOC111856967	XR_002841270.1
LOC111856972	XR_002841271.1
LOC111856975	XR_002841272.1
LOC111856764	XR_002841273.1
LOC111856992	XR_002841274.1
LOC111856993	XR_002841275.1
LOC111857004	XR_002841276.1
LOC111857014	XR_002841277.1
LOC111857019	XR_002841278.1
LOC111857027	XR_002841279.1
LOC111857027	XR_002841280.1
LOC111857031	XR_002841281.1
LOC111857037	XR_002841282.1
LOC111857039	XR_002841283.1
LOC111857044	XR_002841284.1
LOC111857045	XR_002841285.1
gpr37	XR_002841286.1
LOC111857063	XR_002841287.1
gpr37	XR_002841288.1
gpr37	XR_002841289.1
sycp1	XR_002841290.1
sycp1	XR_002841291.1
LOC111857070	XR_002841292.1
LOC111857078	XR_002841293.1
LOC111857096	XR_002841294.1
LOC111857096	XR_002841295.1
LOC111857115	XR_002841296.1
LOC111857116	XR_002841297.1
LOC111857117	XR_002841298.1
LOC111857134	XR_002841299.1
LOC111857135	XR_002841300.1
LOC111857137	XR_002841301.1
LOC111857149	XR_002841302.1
LOC111857149	XR_002841303.1
LOC111857149	XR_002841304.1
LOC111857149	XR_002841305.1
LOC111857149	XR_002841306.1
LOC111857149	XR_002841307.1
LOC111857149	XR_002841308.1
LOC111857149	XR_002841309.1
LOC111857153	XR_002841310.1
sel1l3	XR_002841311.1
LOC111857161	XR_002841312.1
LOC111857176	XR_002841313.1
LOC111857176	XR_002841314.1
LOC111857177	XR_002841315.1
LOC111857177	XR_002841316.1
LOC111857177	XR_002841317.1
LOC111857177	XR_002841318.1
LOC111857183	XR_002841319.1
LOC111857183	XR_002841320.1
LOC111856764	XR_002841321.1
kansl1l	XR_002841322.1
LOC111857215	XR_002841323.1
LOC111857223	XR_002841324.1
LOC111857223	XR_002841325.1
LOC111857223	XR_002841326.1
LOC111857224	XR_002841327.1
LOC111857221	XR_002841328.1
LOC111857221	XR_002841329.1
LOC111857258	XR_002841330.1
pan3	XR_002841331.1
LOC111857287	XR_002841332.1
LOC111857291	XR_002841333.1
LOC111857293	XR_002841334.1
LOC111857300	XR_002841335.1
LOC111857313	XR_002841336.1
LOC111857336	XR_002841337.1
LOC111857338	XR_002841338.1
LOC111857343	XR_002841339.1
LOC111857353	XR_002841340.1
LOC111857353	XR_002841341.1
LOC111857361	XR_002841342.1
LOC111857364	XR_002841343.1
LOC111857364	XR_002841344.1
m1ap	XR_002841345.1
m1ap	XR_002841346.1
m1ap	XR_002841347.1
LOC111857379	XR_002841348.1
LOC111856764	XR_002841349.1
LOC111857391	XR_002841350.1
LOC111857392	XR_002841351.1
LOC111857402	XR_002841352.1
LOC111857409	XR_002841353.1
LOC111857415	XR_002841354.1
LOC111857416	XR_002841355.1
LOC111857424	XR_002841356.1
LOC111857424	XR_002841357.1
LOC111857424	XR_002841358.1
LOC111857435	XR_002841359.1
LOC111857435	XR_002841360.1
LOC111857435	XR_002841361.1
LOC111857440	XR_002841362.1
LOC111857462	XR_002841363.1
LOC111857469	XR_002841364.1
LOC111857485	XR_002841365.1
LOC111857486	XR_002841366.1
LOC111857491	XR_002841367.1
LOC111857493	XR_002841368.1
zmat4	XR_002841369.1
LOC111857506	XR_002841370.1
slc25a37	XR_002841371.1
LOC111857511	XR_002841372.1
LOC111857523	XR_002841373.1
LOC111857537	XR_002841374.1
LOC111857545	XR_002841375.1
LOC111857558	XR_002841376.1
LOC111857580	XR_002841377.1
fam160b2	XR_002841378.1
ddhd2	XR_002841379.1
ddhd2	XR_002841380.1
LOC111856764	XR_002841381.1
ppfia2	XR_002841382.1
ppfia2	XR_002841383.1
ppfia2	XR_002841384.1
ppfia2	XR_002841385.1
ppfia2	XR_002841386.1
ppfia2	XR_002841387.1
ppfia2	XR_002841388.1
ppfia2	XR_002841389.1
ppfia2	XR_002841390.1
ppfia2	XR_002841391.1
LOC111857599	XR_002841392.1
LOC111857612	XR_002841393.1
LOC111857614	XR_002841394.1
LOC111857616	XR_002841395.1
LOC111857616	XR_002841396.1
LOC111857620	XR_002841397.1
LOC111857624	XR_002841398.1
LOC111857624	XR_002841399.1
LOC111857626	XR_002841400.1
LOC111857641	XR_002841401.1
LOC111857641	XR_002841402.1
LOC111857641	XR_002841403.1
LOC111857641	XR_002841404.1
LOC111857641	XR_002841405.1
LOC111857643	XR_002841406.1
LOC111857646	XR_002841407.1
LOC111857646	XR_002841408.1
LOC111857646	XR_002841409.1
LOC111857647	XR_002841410.1
LOC111857647	XR_002841411.1
LOC111857648	XR_002841412.1
LOC111857648	XR_002841413.1
LOC111857649	XR_002841414.1
LOC111857650	XR_002841415.1
LOC111857651	XR_002841416.1
LOC111857653	XR_002841417.1
LOC111857657	XR_002841418.1
LOC111857657	XR_002841419.1
LOC111857662	XR_002841420.1
LOC111857671	XR_002841421.1
LOC111857681	XR_002841422.1
LOC111857683	XR_002841423.1
LOC111857684	XR_002841424.1
LOC111857686	XR_002841425.1
LOC111857692	XR_002841426.1
LOC111857711	XR_002841427.1
LOC111857721	XR_002841428.1
LOC111857732	XR_002841429.1
LOC111857732	XR_002841430.1
LOC111857732	XR_002841431.1
LOC111857735	XR_002841432.1
LOC111857757	XR_002841433.1
LOC111857763	XR_002841434.1
LOC111857765	XR_002841435.1
LOC111857779	XR_002841436.1
LOC111857781	XR_002841437.1
LOC111857779	XR_002841438.1
LOC111857783	XR_002841439.1
LOC111857783	XR_002841440.1
LOC111857783	XR_002841441.1
LOC111857792	XR_002841442.1
LOC111857795	XR_002841443.1
LOC111857797	XR_002841444.1
LOC111857798	XR_002841445.1
LOC111857819	XR_002841446.1
LOC111856764	XR_002841447.1
LOC111857829	XR_002841448.1
LOC111857839	XR_002841449.1
LOC111857839	XR_002841450.1
LOC111857839	XR_002841451.1
LOC111857856	XR_002841452.1
LOC111857858	XR_002841453.1
LOC111857862	XR_002841454.1
LOC111857867	XR_002841455.1
LOC111857872	XR_002841456.1
LOC111857873	XR_002841457.1
LOC111857876	XR_002841458.1
LOC111857876	XR_002841459.1
LOC111857876	XR_002841460.1
LOC111857883	XR_002841461.1
LOC111857883	XR_002841462.1
LOC111857883	XR_002841463.1
LOC111857885	XR_002841464.1
LOC111857908	XR_002841465.1
LOC111857908	XR_002841466.1
LOC111857930	XR_002841467.1
slc18b1	XR_002841468.1
LOC111857937	XR_002841469.1
LOC111857945	XR_002841470.1
LOC111857942	XR_002841471.1
LOC111857964	XR_002841472.1
LOC111857977	XR_002841473.1
LOC111857982	XR_002841474.1
LOC111857991	XR_002841475.1
asap2	XR_002841476.1
LOC111858001	XR_002841477.1
LOC111858005	XR_002841478.1
LOC111858005	XR_002841479.1
LOC111858006	XR_002841480.1
LOC111858024	XR_002841481.1
LOC111858024	XR_002841482.1
LOC111858024	XR_002841483.1
LOC111858024	XR_002841484.1
LOC111858024	XR_002841485.1
LOC111858024	XR_002841486.1
LOC111858024	XR_002841487.1
LOC111858024	XR_002841488.1
LOC111858024	XR_002841489.1
LOC111858024	XR_002841490.1
LOC111858024	XR_002841491.1
LOC111858024	XR_002841492.1
LOC111858024	XR_002841493.1
LOC111858025	XR_002841494.1
kcnk3	XR_002841495.1
LOC111858035	XR_002841496.1
LOC111858042	XR_002841497.1
LOC111856764	XR_002841498.1
LOC111858049	XR_002841499.1
LOC111858058	XR_002841500.1
LOC111858060	XR_002841501.1
LOC111858071	XR_002841502.1
LOC111858081	XR_002841503.1
LOC111858091	XR_002841504.1
LOC111858094	XR_002841505.1
LOC111858094	XR_002841506.1
LOC111858098	XR_002841507.1
LOC111858098	XR_002841508.1
LOC111858098	XR_002841509.1
LOC111858098	XR_002841510.1
LOC111858112	XR_002841511.1
LOC111858117	XR_002841512.1
LOC111858135	XR_002841513.1
LOC111858135	XR_002841514.1
LOC111858135	XR_002841515.1
LOC111858137	XR_002841516.1
LOC111858139	XR_002841517.1
LOC111858152	XR_002841518.1
LOC111858156	XR_002841519.1
LOC111858170	XR_002841520.1
LOC111858172	XR_002841521.1
LOC111858173	XR_002841522.1
LOC111858173	XR_002841523.1
LOC111858179	XR_002841524.1
LOC111858179	XR_002841525.1
LOC111858179	XR_002841526.1
LOC111858179	XR_002841527.1
LOC111858161	XR_002841528.1
LOC111858183	XR_002841529.1
LOC111858183	XR_002841530.1
LOC111858186	XR_002841531.1
LOC111858187	XR_002841532.1
LOC111858207	XR_002841533.1
LOC111858208	XR_002841534.1
LOC111858211	XR_002841535.1
LOC111858220	XR_002841536.1
pacsin3	XR_002841537.1
LOC111858226	XR_002841538.1
LOC111858226	XR_002841539.1
LOC111858226	XR_002841540.1
LOC111858226	XR_002841541.1
acp2	XR_002841542.1
LOC111858237	XR_002841543.1
LOC111858237	XR_002841544.1
LOC111858240	XR_002841545.1
LOC111858247	XR_002841546.1
LOC111858255	XR_002841547.1
LOC111858258	XR_002841548.1
LOC111858261	XR_002841549.1
LOC111858266	XR_002841550.1
LOC111858267	XR_002841551.1
LOC111858278	XR_002841552.1
LOC111858285	XR_002841553.1
LOC111858300	XR_002841554.1
LOC111858300	XR_002841555.1
LOC111858307	XR_002841556.1
cfap46	XR_002841557.1
kiaa1841	XR_002841558.1
LOC111858326	XR_002841559.1
LOC111858328	XR_002841560.1
LOC111858334	XR_002841561.1
LOC111858334	XR_002841562.1
LOC111858336	XR_002841563.1
LOC111858337	XR_002841564.1
LOC111858337	XR_002841565.1
LOC111858339	XR_002841566.1
LOC111858354	XR_002841567.1
prkag3	XR_002841568.1
LOC111858371	XR_002841569.1
LOC111858374	XR_002841570.1
LOC111858381	XR_002841571.1
LOC111858386	XR_002841572.1
LOC111858386	XR_002841573.1
LOC111858386	XR_002841574.1
LOC111858386	XR_002841575.1
LOC111858386	XR_002841576.1
LOC111858392	XR_002841577.1
LOC111858401	XR_002841578.1
LOC111858407	XR_002841579.1
LOC111858407	XR_002841580.1
LOC111858412	XR_002841581.1
LOC111858418	XR_002841582.1
LOC111858433	XR_002841583.1
LOC111858436	XR_002841584.1
LOC111858436	XR_002841585.1
LOC111858445	XR_002841586.1
LOC111858448	XR_002841587.1
LOC111858452	XR_002841588.1
LOC111858464	XR_002841589.1
LOC111858471	XR_002841590.1
LOC111858471	XR_002841591.1
LOC111858488	XR_002841592.1
LOC111858490	XR_002841593.1
LOC111858492	XR_002841594.1
LOC111858491	XR_002841595.1
LOC111858500	XR_002841596.1
LOC111858503	XR_002841597.1
LOC111858513	XR_002841598.1
LOC111858513	XR_002841599.1
LOC111858515	XR_002841600.1
LOC111858530	XR_002841601.1
LOC111858532	XR_002841602.1
arhgap12	XR_002841603.1
LOC111858546	XR_002841604.1
LOC111858547	XR_002841605.1
LOC111858549	XR_002841606.1
LOC111858556	XR_002841607.1
LOC111858556	XR_002841608.1
LOC111858562	XR_002841609.1
LOC111858566	XR_002841610.1
LOC111858567	XR_002841611.1
LOC111858571	XR_002841612.1
lrrc7	XR_002841613.1
lrrc7	XR_002841614.1
LOC111858583	XR_002841615.1
LOC111858584	XR_002841616.1
LOC111858587	XR_002841617.1
LOC111858587	XR_002841618.1
fancl	XR_002841619.1
LOC111858591	XR_002841620.1
LOC111858591	XR_002841621.1
LOC111858600	XR_002841622.1
LOC111858620	XR_002841623.1
LOC111858619	XR_002841624.1
LOC111858626	XR_002841625.1
LOC111858627	XR_002841626.1
LOC111858625	XR_002841627.1
LOC111858628	XR_002841628.1
LOC111858629	XR_002841629.1
LOC111858630	XR_002841630.1
LOC111858631	XR_002841631.1
LOC111858633	XR_002841632.1
LOC111858641	XR_002841633.1
LOC111858643	XR_002841634.1
LOC111858643	XR_002841635.1
LOC111858648	XR_002841636.1
LOC111858648	XR_002841637.1
LOC111858648	XR_002841638.1
LOC111858648	XR_002841639.1
LOC111858651	XR_002841640.1
LOC111858655	XR_002841641.1
LOC111858655	XR_002841642.1
LOC111858656	XR_002841643.1
LOC111858677	XR_002841644.1
LOC111858680	XR_002841645.1
LOC111858681	XR_002841646.1
LOC111858681	XR_002841647.1
LOC111858683	XR_002841648.1
LOC111858683	XR_002841649.1
LOC111858684	XR_002841650.1
LOC111858684	XR_002841651.1
LOC111858685	XR_002841652.1
LOC111858703	XR_002841653.1
LOC111858703	XR_002841654.1
LOC111858703	XR_002841655.1
LOC111858703	XR_002841656.1
LOC111858703	XR_002841657.1
LOC111858703	XR_002841658.1
LOC111858707	XR_002841659.1
LOC111858708	XR_002841660.1
LOC111858726	XR_002841661.1
LOC111858730	XR_002841662.1
LOC111858738	XR_002841663.1
LOC111858744	XR_002841664.1
LOC111858744	XR_002841665.1
LOC111858744	XR_002841666.1
LOC111858744	XR_002841667.1
LOC111858756	XR_002841668.1
LOC111858756	XR_002841669.1
LOC111858756	XR_002841670.1
LOC111858757	XR_002841671.1
LOC111858757	XR_002841672.1
LOC111858763	XR_002841673.1
LOC111858763	XR_002841674.1
LOC111858767	XR_002841675.1
LOC111858778	XR_002841676.1
