GO_IDs	GO_terms
GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:1901842	negative regulation of high voltage-gated calcium channel activity
GO:1901873	regulation of post-translational protein modification
GO:1901907	diadenosine pentaphosphate catabolic process
GO:1901909	diadenosine hexaphosphate catabolic process
GO:1901911	adenosine 5'-(hexahydrogen pentaphosphate) catabolic process
GO:1901990	regulation of mitotic cell cycle phase transition
GO:1901998	toxin transport
GO:1902000	homogentisate catabolic process
GO:1902017	regulation of cilium assembly
GO:1902033	regulation of hematopoietic stem cell proliferation
GO:1902036	regulation of hematopoietic stem cell differentiation
GO:1902037	negative regulation of hematopoietic stem cell differentiation
GO:1902038	positive regulation of hematopoietic stem cell differentiation
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway
GO:1902103	negative regulation of metaphase/anaphase transition of meiotic cell cycle
GO:1902165	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902262	apoptotic process involved in blood vessel morphogenesis
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance
GO:1902306	negative regulation of sodium ion transmembrane transport
GO:1902354	blood vessel endothelial cell delamination involved in blood vessel lumen ensheathment
GO:1902355	endothelial tube lumen extension involved in blood vessel lumen ensheathment
GO:1902358	sulfate transmembrane transport
GO:1902362	melanocyte apoptotic process
GO:1902366	regulation of Notch signaling pathway involved in somitogenesis
GO:1902412	regulation of mitotic cytokinesis
GO:1902445	regulation of mitochondrial membrane permeability involved in programmed necrotic cell death
GO:1902455	negative regulation of stem cell population maintenance
GO:1902463	protein localization to cell leading edge
GO:1902475	L-alpha-amino acid transmembrane transport
GO:1902476	chloride transmembrane transport
GO:1902504	regulation of signal transduction involved in mitotic G2 DNA damage checkpoint
GO:1902531	regulation of intracellular signal transduction
GO:1902533	positive regulation of intracellular signal transduction
GO:1902600	proton transmembrane transport
GO:1902622	regulation of neutrophil migration
GO:1902624	positive regulation of neutrophil migration
GO:1902626	assembly of large subunit precursor of preribosome
GO:1902667	regulation of axon guidance
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death
GO:1902746	regulation of lens fiber cell differentiation
GO:1902751	positive regulation of cell cycle G2/M phase transition
GO:1902766	skeletal muscle satellite cell migration
GO:1902808	positive regulation of cell cycle G1/S phase transition
GO:1902811	positive regulation of skeletal muscle fiber differentiation
GO:1902855	regulation of non-motile cilium assembly
GO:1902866	regulation of retina development in camera-type eye
GO:1902871	positive regulation of amacrine cell differentiation
GO:1902882	regulation of response to oxidative stress
GO:1902902	negative regulation of autophagosome assembly
GO:1902908	regulation of melanosome transport
GO:1902946	protein localization to early endosome
GO:1902975	mitotic DNA replication initiation
GO:1902977	mitotic DNA replication preinitiation complex assembly
GO:1902979	mitotic DNA replication termination
GO:1902981	synthesis of RNA primer involved in mitotic DNA replication
GO:1902983	DNA strand elongation involved in mitotic DNA replication
GO:1902990	mitotic telomere maintenance via semi-conservative replication
GO:1903003	positive regulation of protein deubiquitination
GO:1903012	positive regulation of bone development
GO:1903025	regulation of RNA polymerase II regulatory region sequence-specific DNA binding
GO:1903045	neural crest cell migration involved in sympathetic nervous system development
GO:1903069	regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903076	regulation of protein localization to plasma membrane
GO:1903078	positive regulation of protein localization to plasma membrane
GO:1903087	mitotic spindle pole body duplication
GO:1903142	positive regulation of establishment of endothelial barrier
GO:1903146	regulation of autophagy of mitochondrion
GO:1903165	response to polycyclic arene
GO:1903204	negative regulation of oxidative stress-induced neuron death
GO:1903224	regulation of endodermal cell differentiation
GO:1903251	multi-ciliated epithelial cell differentiation
GO:1903259	exon-exon junction complex disassembly
GO:1903265	positive regulation of tumor necrosis factor-mediated signaling pathway
GO:1903292	protein localization to Golgi membrane
GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:1903352	L-ornithine transmembrane transport
GO:1903361	protein localization to basolateral plasma membrane
GO:1903363	negative regulation of cellular protein catabolic process
GO:1903364	positive regulation of cellular protein catabolic process
GO:1903373	positive regulation of endoplasmic reticulum tubular network organization
GO:1903385	regulation of homophilic cell adhesion
GO:1903392	negative regulation of adherens junction organization
GO:1903393	positive regulation of adherens junction organization
GO:1903426	regulation of reactive oxygen species biosynthetic process
GO:1903427	negative regulation of reactive oxygen species biosynthetic process
GO:1903432	regulation of TORC1 signaling
GO:1903445	protein transport from ciliary membrane to plasma membrane
GO:1903449	androst-4-ene-3,17-dione biosynthetic process
GO:1903457	lactate catabolic process
GO:1903461	Okazaki fragment processing involved in mitotic DNA replication
GO:1903489	positive regulation of lactation
GO:1903507	negative regulation of nucleic acid-templated transcription
GO:1903527	positive regulation of membrane tubulation
GO:1903538	regulation of meiotic cell cycle process involved in oocyte maturation
GO:1903546	protein localization to photoreceptor outer segment
GO:1903566	positive regulation of protein localization to cilium
GO:1903573	negative regulation of response to endoplasmic reticulum stress
GO:1903577	cellular response to L-arginine
GO:1903586	positive regulation of histone deubiquitination
GO:1903588	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:1903599	positive regulation of autophagy of mitochondrion
GO:1903646	positive regulation of chaperone-mediated protein folding
GO:1903670	regulation of sprouting angiogenesis
GO:1903671	negative regulation of sprouting angiogenesis
GO:1903672	positive regulation of sprouting angiogenesis
GO:1903679	positive regulation of cap-independent translational initiation
GO:1903706	regulation of hemopoiesis
GO:1903707	negative regulation of hemopoiesis
GO:1903762	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
GO:1903779	regulation of cardiac conduction
GO:1903798	regulation of production of miRNAs involved in gene silencing by miRNA
GO:1903804	glycine import across plasma membrane
GO:1903862	positive regulation of oxidative phosphorylation
GO:1903904	negative regulation of establishment of T cell polarity
GO:1903954	positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization
GO:1903966	monounsaturated fatty acid biosynthetic process
GO:1903978	regulation of microglial cell activation
GO:1904028	positive regulation of collagen fibril organization
GO:1904036	negative regulation of epithelial cell apoptotic process
GO:1904046	negative regulation of vascular endothelial growth factor production
GO:1904059	regulation of locomotor rhythm
GO:1904076	regulation of estrogen biosynthetic process
GO:1904086	regulation of epiboly involved in gastrulation with mouth forming second
GO:1904087	negative regulation of epiboly involved in gastrulation with mouth forming second
GO:1904088	positive regulation of epiboly involved in gastrulation with mouth forming second
GO:1904103	regulation of convergent extension involved in gastrulation
GO:1904158	axonemal central apparatus assembly
GO:1904247	positive regulation of polynucleotide adenylyltransferase activity
GO:1904262	negative regulation of TORC1 signaling
GO:1904263	positive regulation of TORC1 signaling
GO:1904294	positive regulation of ERAD pathway
GO:1904322	cellular response to forskolin
GO:1904325	positive regulation of inhibitory G-protein coupled receptor phosphorylation
GO:1904340	positive regulation of dopaminergic neuron differentiation
GO:1904355	positive regulation of telomere capping
GO:1904373	response to kainic acid
GO:1904382	mannose trimming involved in glycoprotein ERAD pathway
GO:1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering
GO:1904396	regulation of neuromuscular junction development
GO:1904417	positive regulation of xenophagy
GO:1904482	cellular response to tetrahydrofolate
GO:1904491	protein localization to ciliary transition zone
GO:1904498	protein localization to mitotic actomyosin contractile ring
GO:1904659	glucose transmembrane transport
GO:1904667	negative regulation of ubiquitin protein ligase activity
GO:1904668	positive regulation of ubiquitin protein ligase activity
GO:1904684	negative regulation of metalloendopeptidase activity
GO:1904729	regulation of intestinal lipid absorption
GO:1904733	negative regulation of electron transfer activity
GO:1904736	negative regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:1904812	rRNA acetylation involved in maturation of SSU-rRNA
GO:1904825	protein localization to microtubule plus-end
GO:1904862	inhibitory synapse assembly
GO:1904888	cranial skeletal system development
GO:1904969	slow muscle cell migration
GO:1904970	brush border assembly
GO:1904983	glycine import into mitochondrion
GO:1905053	positive regulation of base-excision repair
GO:1905067	negative regulation of canonical Wnt signaling pathway involved in heart development
GO:1905072	cardiac jelly development
GO:1905168	positive regulation of double-strand break repair via homologous recombination
GO:1905178	regulation of cardiac muscle tissue regeneration
GO:1905244	regulation of modification of synaptic structure
GO:1905324	telomere-telomerase complex assembly
GO:1905349	ciliary transition zone assembly
GO:1905382	positive regulation of snRNA transcription by RNA polymerase II
GO:1905406	positive regulation of mitotic cohesin loading
GO:1905431	microcystin transport
GO:1905455	positive regulation of myeloid progenitor cell differentiation
GO:1905457	negative regulation of lymphoid progenitor cell differentiation
GO:1905480	positive regulation of glutamate-ammonia ligase activity
GO:1905483	regulation of motor neuron migration
GO:1905505	positive regulation of motile cilium assembly
GO:1905515	non-motile cilium assembly
GO:1905516	positive regulation of fertilization
GO:1905517	macrophage migration
GO:1905590	fibronectin fibril organization
GO:1905671	regulation of lysosome organization
GO:1905775	negative regulation of DNA helicase activity
GO:1905812	regulation of motor neuron axon guidance
